conv_id,dataset,topic,annotator,llm_slot,llm_name,u,r,n_pairs,rho,p,T
CareBench_topic21,CareBench,21,,2,Llama,U4,TN,10,,,10
CareBench_topic21,CareBench,21,,2,Llama,U4,QOC,10,0.5091750772173155,0.1328010916244441,10
CareBench_topic21,CareBench,21,,2,Llama,U4,LM,10,,,10
CareBench_topic21,CareBench,21,,2,Llama,U4,ME,10,,,10
CareBench_topic21,CareBench,21,,2,Llama,U4,EMP,10,-0.4879500364742665,0.15250228520801462,10
CareBench_topic21,CareBench,21,,2,Llama,U5,SEN,10,,,10
CareBench_topic21,CareBench,21,,2,Llama,U5,AUR,10,,,10
CareBench_topic21,CareBench,21,,2,Llama,U5,TD,10,,,10
CareBench_topic21,CareBench,21,,2,Llama,U5,FIX,10,,,10
CareBench_topic21,CareBench,21,,2,Llama,U5,RT,10,0.6666666666666666,0.03526520347508,10
CareBench_topic21,CareBench,21,,2,Llama,U5,TN,10,,,10
CareBench_topic21,CareBench,21,,2,Llama,U5,QOC,10,0.16666666666666666,0.6453763092278236,10
CareBench_topic21,CareBench,21,,2,Llama,U5,LM,10,,,10
CareBench_topic21,CareBench,21,,2,Llama,U5,ME,10,,,10
CareBench_topic21,CareBench,21,,2,Llama,U5,EMP,10,0.27950849718747367,0.43414527322155616,10
CareBench_topic21,CareBench,21,,3,GPT,U1,SEN,10,,,10
CareBench_topic21,CareBench,21,,3,GPT,U1,AUR,10,-0.32732683535398854,0.3558837647402379,10
CareBench_topic21,CareBench,21,,3,GPT,U1,TD,10,-0.21821789023599233,0.5447373008044911,10
CareBench_topic21,CareBench,21,,3,GPT,U1,FIX,10,-0.42857142857142855,0.21654728411266916,10
CareBench_topic21,CareBench,21,,3,GPT,U1,RT,10,-0.6546536707079771,0.03996852371395768,10
CareBench_topic21,CareBench,21,,3,GPT,U1,TN,10,-0.047619047619047616,0.8960692177320337,10
CareBench_topic21,CareBench,21,,3,GPT,U1,QOC,10,-0.3253000243161777,0.35904657567997617,10
CareBench_topic21,CareBench,21,,3,GPT,U1,LM,10,,,10
CareBench_topic21,CareBench,21,,3,GPT,U1,ME,10,,,10
CareBench_topic21,CareBench,21,,3,GPT,U1,EMP,10,-0.32732683535398854,0.3558837647402379,10
CareBench_topic21,CareBench,21,,3,GPT,U2,SEN,10,,,10
CareBench_topic21,CareBench,21,,3,GPT,U2,AUR,10,-0.048112522432468816,0.8949971443275545,10
CareBench_topic21,CareBench,21,,3,GPT,U2,TD,10,0.25660011963983365,0.474208890065677,10
CareBench_topic21,CareBench,21,,3,GPT,U2,FIX,10,0.3359684204526464,0.3425571050748644,10
CareBench_topic21,CareBench,21,,3,GPT,U2,RT,10,0.26943012562182533,0.45157481202368943,10
CareBench_topic21,CareBench,21,,3,GPT,U2,TN,10,-0.3359684204526464,0.3425571050748644,10
CareBench_topic21,CareBench,21,,3,GPT,U2,QOC,10,0.5976826151554655,0.06802555623366031,10
CareBench_topic21,CareBench,21,,3,GPT,U2,LM,10,,,10
CareBench_topic21,CareBench,21,,3,GPT,U2,ME,10,,,10
CareBench_topic21,CareBench,21,,3,GPT,U2,EMP,10,0.6254627916220944,0.0531131412751931,10
CareBench_topic21,CareBench,21,,3,GPT,U3,SEN,10,,,10
CareBench_topic21,CareBench,21,,3,GPT,U3,AUR,10,,,10
CareBench_topic21,CareBench,21,,3,GPT,U3,TD,10,,,10
CareBench_topic21,CareBench,21,,3,GPT,U3,FIX,10,,,10
CareBench_topic21,CareBench,21,,3,GPT,U3,RT,10,,,10
CareBench_topic21,CareBench,21,,3,GPT,U3,TN,10,,,10
CareBench_topic21,CareBench,21,,3,GPT,U3,QOC,10,,,10
CareBench_topic21,CareBench,21,,3,GPT,U3,LM,10,,,10
CareBench_topic21,CareBench,21,,3,GPT,U3,ME,10,,,10
CareBench_topic21,CareBench,21,,3,GPT,U3,EMP,10,,,10
CareBench_topic21,CareBench,21,,3,GPT,U4,SEN,10,,,10
CareBench_topic21,CareBench,21,,3,GPT,U4,AUR,10,0.2182178902359924,0.544737300804491,10
CareBench_topic21,CareBench,21,,3,GPT,U4,TD,10,-0.21821789023599233,0.5447373008044911,10
CareBench_topic21,CareBench,21,,3,GPT,U4,FIX,10,0.047619047619047616,0.8960692177320337,10
CareBench_topic21,CareBench,21,,3,GPT,U4,RT,10,0.2182178902359924,0.544737300804491,10
CareBench_topic21,CareBench,21,,3,GPT,U4,TN,10,0.42857142857142855,0.21654728411266916,10
CareBench_topic21,CareBench,21,,3,GPT,U4,QOC,10,-0.3253000243161777,0.35904657567997617,10
CareBench_topic21,CareBench,21,,3,GPT,U4,LM,10,,,10
CareBench_topic21,CareBench,21,,3,GPT,U4,ME,10,,,10
CareBench_topic21,CareBench,21,,3,GPT,U4,EMP,10,-0.32732683535398854,0.3558837647402379,10
CareBench_topic21,CareBench,21,,3,GPT,U5,SEN,10,,,10
CareBench_topic21,CareBench,21,,3,GPT,U5,AUR,10,0.25,0.48604202270507824,10
CareBench_topic21,CareBench,21,,3,GPT,U5,TD,10,0.16666666666666666,0.6453763092278236,10
CareBench_topic21,CareBench,21,,3,GPT,U5,FIX,10,0.3273268353539885,0.35588376474023825,10
CareBench_topic21,CareBench,21,,3,GPT,U5,RT,10,0.5,0.14111328125000003,10
CareBench_topic21,CareBench,21,,3,GPT,U5,TN,10,0.21821789023599236,0.544737300804491,10
CareBench_topic21,CareBench,21,,3,GPT,U5,QOC,10,0.24845199749997665,0.4888356613687842,10
CareBench_topic21,CareBench,21,,3,GPT,U5,LM,10,,,10
CareBench_topic21,CareBench,21,,3,GPT,U5,ME,10,,,10
CareBench_topic21,CareBench,21,,3,GPT,U5,EMP,10,0.25,0.48604202270507824,10
CareBench_topic21,CareBench,21,,4,Claude,U1,SEN,10,,,10
CareBench_topic21,CareBench,21,,4,Claude,U1,AUR,10,-0.2182178902359924,0.544737300804491,10
CareBench_topic21,CareBench,21,,4,Claude,U1,TD,10,-0.42857142857142855,0.21654728411266916,10
CareBench_topic21,CareBench,21,,4,Claude,U1,FIX,10,0.42857142857142855,0.21654728411266916,10
CareBench_topic21,CareBench,21,,4,Claude,U1,RT,10,0.42857142857142855,0.21654728411266916,10
CareBench_topic21,CareBench,21,,4,Claude,U1,TN,10,0.32732683535398854,0.3558837647402379,10
CareBench_topic21,CareBench,21,,4,Claude,U1,QOC,10,-0.3563483225498992,0.31215994619329673,10
CareBench_topic21,CareBench,21,,4,Claude,U1,LM,10,-0.21821789023599233,0.5447373008044911,10
CareBench_topic21,CareBench,21,,4,Claude,U1,ME,10,,,10
CareBench_topic21,CareBench,21,,4,Claude,U1,EMP,10,0.20619652471058061,0.5676383367512443,10
CareBench_topic21,CareBench,21,,4,Claude,U2,SEN,10,,,10
CareBench_topic21,CareBench,21,,4,Claude,U2,AUR,10,0.26943012562182533,0.45157481202368943,10
CareBench_topic21,CareBench,21,,4,Claude,U2,TD,10,-0.0419960525565808,0.9082954854605302,10
CareBench_topic21,CareBench,21,,4,Claude,U2,FIX,10,-0.3359684204526464,0.3425571050748644,10
CareBench_topic21,CareBench,21,,4,Claude,U2,RT,10,-0.3359684204526464,0.3425571050748644,10
CareBench_topic21,CareBench,21,,4,Claude,U2,TN,10,0.048112522432468816,0.8949971443275545,10
CareBench_topic21,CareBench,21,,4,Claude,U2,QOC,10,0.07856742013183862,0.8291907476312349,10
CareBench_topic21,CareBench,21,,4,Claude,U2,LM,10,0.25660011963983365,0.474208890065677,10
CareBench_topic21,CareBench,21,,4,Claude,U2,ME,10,,,10
CareBench_topic21,CareBench,21,,4,Claude,U2,EMP,10,-0.1491155583279281,0.680966452036623,10
CareBench_topic21,CareBench,21,,4,Claude,U3,SEN,10,,,10
CareBench_topic21,CareBench,21,,4,Claude,U3,AUR,10,,,10
CareBench_topic21,CareBench,21,,4,Claude,U3,TD,10,,,10
CareBench_topic21,CareBench,21,,4,Claude,U3,FIX,10,,,10
CareBench_topic21,CareBench,21,,4,Claude,U3,RT,10,,,10
CareBench_topic21,CareBench,21,,4,Claude,U3,TN,10,,,10
CareBench_topic21,CareBench,21,,4,Claude,U3,QOC,10,,,10
CareBench_topic21,CareBench,21,,4,Claude,U3,LM,10,,,10
CareBench_topic21,CareBench,21,,4,Claude,U3,ME,10,,,10
CareBench_topic21,CareBench,21,,4,Claude,U3,EMP,10,,,10
CareBench_topic21,CareBench,21,,4,Claude,U4,SEN,10,,,10
CareBench_topic21,CareBench,21,,4,Claude,U4,AUR,10,-0.2182178902359924,0.544737300804491,10
CareBench_topic21,CareBench,21,,4,Claude,U4,TD,10,0.047619047619047616,0.8960692177320337,10
CareBench_topic21,CareBench,21,,4,Claude,U4,FIX,10,0.42857142857142855,0.21654728411266916,10
CareBench_topic21,CareBench,21,,4,Claude,U4,RT,10,0.42857142857142855,0.21654728411266916,10
CareBench_topic21,CareBench,21,,4,Claude,U4,TN,10,-0.2182178902359924,0.544737300804491,10
CareBench_topic21,CareBench,21,,4,Claude,U4,QOC,10,0.0890870806374748,0.806661310724916,10
CareBench_topic21,CareBench,21,,4,Claude,U4,LM,10,-0.21821789023599233,0.5447373008044911,10
CareBench_topic21,CareBench,21,,4,Claude,U4,ME,10,,,10
CareBench_topic21,CareBench,21,,4,Claude,U4,EMP,10,-0.41239304942116123,0.23628904481718835,10
CareBench_topic21,CareBench,21,,4,Claude,U5,SEN,10,,,10
CareBench_topic21,CareBench,21,,4,Claude,U5,AUR,10,0.0,1.0,10
CareBench_topic21,CareBench,21,,4,Claude,U5,TD,10,-0.21821789023599236,0.544737300804491,10
CareBench_topic21,CareBench,21,,4,Claude,U5,FIX,10,0.21821789023599236,0.544737300804491,10
CareBench_topic21,CareBench,21,,4,Claude,U5,RT,10,0.21821789023599236,0.544737300804491,10
CareBench_topic21,CareBench,21,,4,Claude,U5,TN,10,-0.25,0.48604202270507824,10
CareBench_topic21,CareBench,21,,4,Claude,U5,QOC,10,-0.408248290463863,0.24150397191306,10
CareBench_topic21,CareBench,21,,4,Claude,U5,LM,10,0.16666666666666666,0.6453763092278236,10
CareBench_topic21,CareBench,21,,4,Claude,U5,ME,10,,,10
CareBench_topic21,CareBench,21,,4,Claude,U5,EMP,10,-0.6614378277661476,0.037263596301497566,10
CareBench_topic21,CareBench,21,,5,Gemini,U1,SEN,10,,,10
CareBench_topic21,CareBench,21,,5,Gemini,U1,AUR,10,,,10
CareBench_topic21,CareBench,21,,5,Gemini,U1,TD,10,,,10
CareBench_topic21,CareBench,21,,5,Gemini,U1,FIX,10,-0.28867513459481287,0.4185672663418206,10
CareBench_topic21,CareBench,21,,5,Gemini,U1,RT,10,-0.4225771273642583,0.22374769471522343,10
CareBench_topic21,CareBench,21,,5,Gemini,U1,TN,10,-0.42857142857142855,0.21654728411266916,10
CareBench_topic21,CareBench,21,,5,Gemini,U1,QOC,10,-0.3253000243161777,0.35904657567997617,10
CareBench_topic21,CareBench,21,,5,Gemini,U1,LM,10,-0.21821789023599233,0.5447373008044911,10
CareBench_topic21,CareBench,21,,5,Gemini,U1,ME,10,,,10
CareBench_topic21,CareBench,21,,5,Gemini,U1,EMP,10,-0.42857142857142855,0.21654728411266916,10
CareBench_topic21,CareBench,21,,5,Gemini,U2,SEN,10,,,10
CareBench_topic21,CareBench,21,,5,Gemini,U2,AUR,10,,,10
CareBench_topic21,CareBench,21,,5,Gemini,U2,TD,10,,,10
CareBench_topic21,CareBench,21,,5,Gemini,U2,FIX,10,-0.2473136089341247,0.4908944721399565,10
CareBench_topic21,CareBench,21,,5,Gemini,U2,RT,10,-0.15735293174998521,0.6641872058771651,10
CareBench_topic21,CareBench,21,,5,Gemini,U2,TN,10,-0.2519763153394848,0.4824854669572408,10
CareBench_topic21,CareBench,21,,5,Gemini,U2,QOC,10,0.12431798395233684,0.7322184885666789,10
CareBench_topic21,CareBench,21,,5,Gemini,U2,LM,10,0.5773502691896257,0.08051623795726257,10
CareBench_topic21,CareBench,21,,5,Gemini,U2,ME,10,,,10
CareBench_topic21,CareBench,21,,5,Gemini,U2,EMP,10,0.3359684204526464,0.3425571050748644,10
CareBench_topic21,CareBench,21,,5,Gemini,U3,SEN,10,,,10
CareBench_topic21,CareBench,21,,5,Gemini,U3,AUR,10,,,10
CareBench_topic21,CareBench,21,,5,Gemini,U3,TD,10,,,10
CareBench_topic21,CareBench,21,,5,Gemini,U3,FIX,10,,,10
CareBench_topic21,CareBench,21,,5,Gemini,U3,RT,10,,,10
CareBench_topic21,CareBench,21,,5,Gemini,U3,TN,10,,,10
CareBench_topic21,CareBench,21,,5,Gemini,U3,QOC,10,,,10
CareBench_topic21,CareBench,21,,5,Gemini,U3,LM,10,,,10
CareBench_topic21,CareBench,21,,5,Gemini,U3,ME,10,,,10
CareBench_topic21,CareBench,21,,5,Gemini,U3,EMP,10,,,10
CareBench_topic21,CareBench,21,,5,Gemini,U4,SEN,10,,,10
CareBench_topic21,CareBench,21,,5,Gemini,U4,AUR,10,,,10
CareBench_topic21,CareBench,21,,5,Gemini,U4,TD,10,,,10
CareBench_topic21,CareBench,21,,5,Gemini,U4,FIX,10,0.24743582965269673,0.49067325431730635,10
CareBench_topic21,CareBench,21,,5,Gemini,U4,RT,10,0.6103891839705953,0.060903230002425854,10
CareBench_topic21,CareBench,21,,5,Gemini,U4,TN,10,0.5238095238095238,0.12018079348826416,10
CareBench_topic21,CareBench,21,,5,Gemini,U4,QOC,10,-0.3253000243161777,0.35904657567997617,10
CareBench_topic21,CareBench,21,,5,Gemini,U4,LM,10,-0.21821789023599233,0.5447373008044911,10
CareBench_topic21,CareBench,21,,5,Gemini,U4,ME,10,,,10
CareBench_topic21,CareBench,21,,5,Gemini,U4,EMP,10,0.047619047619047616,0.8960692177320337,10
CareBench_topic21,CareBench,21,,5,Gemini,U5,SEN,10,,,10
CareBench_topic21,CareBench,21,,5,Gemini,U5,AUR,10,,,10
CareBench_topic21,CareBench,21,,5,Gemini,U5,TD,10,,,10
CareBench_topic21,CareBench,21,,5,Gemini,U5,FIX,10,-0.28347335475692037,0.4273748188675581,10
CareBench_topic21,CareBench,21,,5,Gemini,U5,RT,10,0.3227486121839514,0.36304795166890713,10
CareBench_topic21,CareBench,21,,5,Gemini,U5,TN,10,0.3273268353539885,0.35588376474023825,10
CareBench_topic21,CareBench,21,,5,Gemini,U5,QOC,10,-0.4347909956249591,0.20921865403200562,10
CareBench_topic21,CareBench,21,,5,Gemini,U5,LM,10,0.16666666666666666,0.6453763092278236,10
CareBench_topic21,CareBench,21,,5,Gemini,U5,ME,10,,,10
CareBench_topic21,CareBench,21,,5,Gemini,U5,EMP,10,-0.21821789023599236,0.544737300804491,10
CareBench_topic22,CareBench,22,,1,Qwen,U1,SEN,10,,,10
CareBench_topic22,CareBench,22,,1,Qwen,U1,AUR,10,-0.21821789023599233,0.5447373008044911,10
CareBench_topic22,CareBench,22,,1,Qwen,U1,TD,10,,,10
CareBench_topic22,CareBench,22,,1,Qwen,U1,FIX,10,-0.21821789023599233,0.5447373008044911,10
CareBench_topic22,CareBench,22,,1,Qwen,U1,RT,10,-0.21821789023599233,0.5447373008044911,10
CareBench_topic22,CareBench,22,,1,Qwen,U1,TN,10,0.5238095238095238,0.12018079348826416,10
CareBench_topic22,CareBench,22,,1,Qwen,U1,QOC,10,0.5091750772173155,0.1328010916244441,10
CareBench_topic22,CareBench,22,,1,Qwen,U1,LM,10,,,10
CareBench_topic22,CareBench,22,,1,Qwen,U1,ME,10,,,10
CareBench_topic22,CareBench,22,,1,Qwen,U1,EMP,10,-0.21821789023599233,0.5447373008044911,10
CareBench_topic22,CareBench,22,,1,Qwen,U2,SEN,10,,,10
CareBench_topic22,CareBench,22,,1,Qwen,U2,AUR,10,0.19245008972987523,0.5942640159772072,10
CareBench_topic22,CareBench,22,,1,Qwen,U2,TD,10,,,10
CareBench_topic22,CareBench,22,,1,Qwen,U2,FIX,10,0.19245008972987523,0.5942640159772072,10
CareBench_topic22,CareBench,22,,1,Qwen,U2,RT,10,0.19245008972987523,0.5942640159772072,10
CareBench_topic22,CareBench,22,,1,Qwen,U2,TN,10,0.2519763153394848,0.4824854669572408,10
CareBench_topic22,CareBench,22,,1,Qwen,U2,QOC,10,-0.38490017945975047,0.2720704663107472,10
CareBench_topic22,CareBench,22,,1,Qwen,U2,LM,10,,,10
CareBench_topic22,CareBench,22,,1,Qwen,U2,ME,10,,,10
CareBench_topic22,CareBench,22,,1,Qwen,U2,EMP,10,0.19245008972987523,0.5942640159772072,10
CareBench_topic22,CareBench,22,,1,Qwen,U3,SEN,10,,,10
CareBench_topic22,CareBench,22,,1,Qwen,U3,AUR,10,,,10
CareBench_topic22,CareBench,22,,1,Qwen,U3,TD,10,,,10
CareBench_topic22,CareBench,22,,1,Qwen,U3,FIX,10,,,10
CareBench_topic22,CareBench,22,,1,Qwen,U3,RT,10,,,10
CareBench_topic22,CareBench,22,,1,Qwen,U3,TN,10,,,10
CareBench_topic22,CareBench,22,,1,Qwen,U3,QOC,10,,,10
CareBench_topic22,CareBench,22,,1,Qwen,U3,LM,10,,,10
CareBench_topic22,CareBench,22,,1,Qwen,U3,ME,10,,,10
CareBench_topic22,CareBench,22,,1,Qwen,U3,EMP,10,,,10
CareBench_topic22,CareBench,22,,1,Qwen,U4,SEN,10,,,10
CareBench_topic22,CareBench,22,,1,Qwen,U4,AUR,10,,,10
CareBench_topic22,CareBench,22,,1,Qwen,U4,TD,10,,,10
CareBench_topic22,CareBench,22,,1,Qwen,U4,FIX,10,,,10
CareBench_topic22,CareBench,22,,1,Qwen,U4,RT,10,,,10
CareBench_topic22,CareBench,22,,1,Qwen,U4,TN,10,,,10
CareBench_topic22,CareBench,22,,1,Qwen,U4,QOC,10,,,10
CareBench_topic22,CareBench,22,,1,Qwen,U4,LM,10,,,10
CareBench_topic22,CareBench,22,,1,Qwen,U4,ME,10,,,10
CareBench_topic22,CareBench,22,,1,Qwen,U4,EMP,10,,,10
CareBench_topic22,CareBench,22,,1,Qwen,U5,SEN,10,,,10
CareBench_topic22,CareBench,22,,1,Qwen,U5,AUR,10,0.21821789023599233,0.5447373008044911,10
CareBench_topic22,CareBench,22,,1,Qwen,U5,TD,10,,,10
CareBench_topic22,CareBench,22,,1,Qwen,U5,FIX,10,0.21821789023599233,0.5447373008044911,10
CareBench_topic22,CareBench,22,,1,Qwen,U5,RT,10,0.21821789023599233,0.5447373008044911,10
CareBench_topic22,CareBench,22,,1,Qwen,U5,TN,10,-0.047619047619047616,0.8960692177320337,10
CareBench_topic22,CareBench,22,,1,Qwen,U5,QOC,10,-0.5091750772173155,0.1328010916244441,10
CareBench_topic22,CareBench,22,,1,Qwen,U5,LM,10,,,10
CareBench_topic22,CareBench,22,,1,Qwen,U5,ME,10,,,10
CareBench_topic22,CareBench,22,,1,Qwen,U5,EMP,10,0.21821789023599233,0.5447373008044911,10
CareBench_topic22,CareBench,22,,2,Llama,U1,SEN,10,,,10
CareBench_topic22,CareBench,22,,2,Llama,U1,AUR,10,,,10
CareBench_topic22,CareBench,22,,2,Llama,U1,TD,10,0.21821789023599233,0.5447373008044911,10
CareBench_topic22,CareBench,22,,2,Llama,U1,FIX,10,-0.5091750772173155,0.1328010916244441,10
CareBench_topic22,CareBench,22,,2,Llama,U1,RT,10,-0.37115374447904514,0.2910034034238961,10
CareBench_topic22,CareBench,22,,2,Llama,U1,TN,10,,,10
CareBench_topic22,CareBench,22,,2,Llama,U1,QOC,10,0.14085904245475275,0.6979120803474173,10
CareBench_topic22,CareBench,22,,2,Llama,U1,LM,10,,,10
CareBench_topic22,CareBench,22,,2,Llama,U1,ME,10,,,10
CareBench_topic22,CareBench,22,,2,Llama,U1,EMP,10,-0.16495721976846453,0.6488156942082958,10
CareBench_topic22,CareBench,22,,2,Llama,U2,SEN,10,,,10
CareBench_topic22,CareBench,22,,2,Llama,U2,AUR,10,,,10
CareBench_topic22,CareBench,22,,2,Llama,U2,TD,10,0.38490017945975047,0.2720704663107472,10
CareBench_topic22,CareBench,22,,2,Llama,U2,FIX,10,0.38490017945975047,0.2720704663107472,10
CareBench_topic22,CareBench,22,,2,Llama,U2,RT,10,0.2400396792595916,0.5041365935642153,10
CareBench_topic22,CareBench,22,,2,Llama,U2,TN,10,,,10
CareBench_topic22,CareBench,22,,2,Llama,U2,QOC,10,0.6708203932499369,0.033730390582366244,10
CareBench_topic22,CareBench,22,,2,Llama,U2,LM,10,,,10
CareBench_topic22,CareBench,22,,2,Llama,U2,ME,10,,,10
CareBench_topic22,CareBench,22,,2,Llama,U2,EMP,10,0.7092081432669752,0.021634420375009733,10
CareBench_topic22,CareBench,22,,2,Llama,U3,SEN,10,,,10
CareBench_topic22,CareBench,22,,2,Llama,U3,AUR,10,,,10
CareBench_topic22,CareBench,22,,2,Llama,U3,TD,10,,,10
CareBench_topic22,CareBench,22,,2,Llama,U3,FIX,10,,,10
CareBench_topic22,CareBench,22,,2,Llama,U3,RT,10,,,10
CareBench_topic22,CareBench,22,,2,Llama,U3,TN,10,,,10
CareBench_topic22,CareBench,22,,2,Llama,U3,QOC,10,,,10
CareBench_topic22,CareBench,22,,2,Llama,U3,LM,10,,,10
CareBench_topic22,CareBench,22,,2,Llama,U3,ME,10,,,10
CareBench_topic22,CareBench,22,,2,Llama,U3,EMP,10,,,10
CareBench_topic22,CareBench,22,,2,Llama,U4,SEN,10,,,10
CareBench_topic22,CareBench,22,,2,Llama,U4,AUR,10,,,10
CareBench_topic22,CareBench,22,,2,Llama,U4,TD,10,,,10
CareBench_topic22,CareBench,22,,2,Llama,U4,FIX,10,,,10
CareBench_topic22,CareBench,22,,2,Llama,U4,RT,10,,,10
CareBench_topic22,CareBench,22,,2,Llama,U4,TN,10,,,10
CareBench_topic22,CareBench,22,,2,Llama,U4,QOC,10,,,10
CareBench_topic22,CareBench,22,,2,Llama,U4,LM,10,,,10
CareBench_topic22,CareBench,22,,2,Llama,U4,ME,10,,,10
CareBench_topic22,CareBench,22,,2,Llama,U4,EMP,10,,,10
CareBench_topic22,CareBench,22,,2,Llama,U5,SEN,10,,,10
CareBench_topic22,CareBench,22,,2,Llama,U5,AUR,10,,,10
CareBench_topic22,CareBench,22,,2,Llama,U5,TD,10,0.5091750772173155,0.1328010916244441,10
CareBench_topic22,CareBench,22,,2,Llama,U5,FIX,10,0.5091750772173155,0.1328010916244441,10
CareBench_topic22,CareBench,22,,2,Llama,U5,RT,10,0.37115374447904514,0.2910034034238961,10
CareBench_topic22,CareBench,22,,2,Llama,U5,TN,10,,,10
CareBench_topic22,CareBench,22,,2,Llama,U5,QOC,10,0.4225771273642583,0.22374769471522343,10
CareBench_topic22,CareBench,22,,2,Llama,U5,LM,10,,,10
CareBench_topic22,CareBench,22,,2,Llama,U5,ME,10,,,10
CareBench_topic22,CareBench,22,,2,Llama,U5,EMP,10,0.6598288790738581,0.03789356655521147,10
CareBench_topic22,CareBench,22,,3,GPT,U1,SEN,10,,,10
CareBench_topic22,CareBench,22,,3,GPT,U1,AUR,10,-0.42857142857142855,0.21654728411266916,10
CareBench_topic22,CareBench,22,,3,GPT,U1,TD,10,,,10
CareBench_topic22,CareBench,22,,3,GPT,U1,FIX,10,-0.047619047619047616,0.8960692177320337,10
CareBench_topic22,CareBench,22,,3,GPT,U1,RT,10,-0.16098176280543172,0.6568373195958519,10
CareBench_topic22,CareBench,22,,3,GPT,U1,TN,10,,,10
CareBench_topic22,CareBench,22,,3,GPT,U1,QOC,10,0.0,1.0,10
CareBench_topic22,CareBench,22,,3,GPT,U1,LM,10,0.2182178902359924,0.544737300804491,10
CareBench_topic22,CareBench,22,,3,GPT,U1,ME,10,,,10
CareBench_topic22,CareBench,22,,3,GPT,U1,EMP,10,-0.5216405309573009,0.12200207457785076,10
CareBench_topic22,CareBench,22,,3,GPT,U2,SEN,10,,,10
CareBench_topic22,CareBench,22,,3,GPT,U2,AUR,10,0.3779644730092272,0.28153692011074005,10
CareBench_topic22,CareBench,22,,3,GPT,U2,TD,10,,,10
CareBench_topic22,CareBench,22,,3,GPT,U2,FIX,10,-0.2519763153394848,0.4824854669572408,10
CareBench_topic22,CareBench,22,,3,GPT,U2,RT,10,-0.41526976724996095,0.23270720922992655,10
CareBench_topic22,CareBench,22,,3,GPT,U2,TN,10,,,10
CareBench_topic22,CareBench,22,,3,GPT,U2,QOC,10,0.45643546458763845,0.1848467563472673,10
CareBench_topic22,CareBench,22,,3,GPT,U2,LM,10,0.5773502691896257,0.08051623795726257,10
CareBench_topic22,CareBench,22,,3,GPT,U2,ME,10,,,10
CareBench_topic22,CareBench,22,,3,GPT,U2,EMP,10,-0.16101529717988264,0.6567695208834826,10
CareBench_topic22,CareBench,22,,3,GPT,U3,SEN,10,,,10
CareBench_topic22,CareBench,22,,3,GPT,U3,AUR,10,,,10
CareBench_topic22,CareBench,22,,3,GPT,U3,TD,10,,,10
CareBench_topic22,CareBench,22,,3,GPT,U3,FIX,10,,,10
CareBench_topic22,CareBench,22,,3,GPT,U3,RT,10,,,10
CareBench_topic22,CareBench,22,,3,GPT,U3,TN,10,,,10
CareBench_topic22,CareBench,22,,3,GPT,U3,QOC,10,,,10
CareBench_topic22,CareBench,22,,3,GPT,U3,LM,10,,,10
CareBench_topic22,CareBench,22,,3,GPT,U3,ME,10,,,10
CareBench_topic22,CareBench,22,,3,GPT,U3,EMP,10,,,10
CareBench_topic22,CareBench,22,,3,GPT,U4,SEN,10,,,10
CareBench_topic22,CareBench,22,,3,GPT,U4,AUR,10,,,10
CareBench_topic22,CareBench,22,,3,GPT,U4,TD,10,,,10
CareBench_topic22,CareBench,22,,3,GPT,U4,FIX,10,,,10
CareBench_topic22,CareBench,22,,3,GPT,U4,RT,10,,,10
CareBench_topic22,CareBench,22,,3,GPT,U4,TN,10,,,10
CareBench_topic22,CareBench,22,,3,GPT,U4,QOC,10,,,10
CareBench_topic22,CareBench,22,,3,GPT,U4,LM,10,,,10
CareBench_topic22,CareBench,22,,3,GPT,U4,ME,10,,,10
CareBench_topic22,CareBench,22,,3,GPT,U4,EMP,10,,,10
CareBench_topic22,CareBench,22,,3,GPT,U5,SEN,10,,,10
CareBench_topic22,CareBench,22,,3,GPT,U5,AUR,10,0.42857142857142855,0.21654728411266916,10
CareBench_topic22,CareBench,22,,3,GPT,U5,TD,10,,,10
CareBench_topic22,CareBench,22,,3,GPT,U5,FIX,10,0.047619047619047616,0.8960692177320337,10
CareBench_topic22,CareBench,22,,3,GPT,U5,RT,10,-0.08049088140271586,0.8250625131777679,10
CareBench_topic22,CareBench,22,,3,GPT,U5,TN,10,,,10
CareBench_topic22,CareBench,22,,3,GPT,U5,QOC,10,0.5175491695067657,0.12548403239752148,10
CareBench_topic22,CareBench,22,,3,GPT,U5,LM,10,0.32732683535398854,0.3558837647402379,10
CareBench_topic22,CareBench,22,,3,GPT,U5,ME,10,,,10
CareBench_topic22,CareBench,22,,3,GPT,U5,EMP,10,0.13041013273932522,0.7195300967415228,10
CareBench_topic22,CareBench,22,,4,Claude,U1,SEN,10,,,10
CareBench_topic22,CareBench,22,,4,Claude,U1,AUR,10,0.5091750772173155,0.1328010916244441,10
CareBench_topic22,CareBench,22,,4,Claude,U1,TD,10,-0.5345224838248488,0.1114342893706094,10
CareBench_topic22,CareBench,22,,4,Claude,U1,FIX,10,-0.21821789023599233,0.5447373008044911,10
CareBench_topic22,CareBench,22,,4,Claude,U1,RT,10,-0.21821789023599233,0.5447373008044911,10
CareBench_topic22,CareBench,22,,4,Claude,U1,TN,10,0.21821789023599233,0.5447373008044911,10
CareBench_topic22,CareBench,22,,4,Claude,U1,QOC,10,0.0890870806374748,0.806661310724916,10
CareBench_topic22,CareBench,22,,4,Claude,U1,LM,10,0.047619047619047616,0.8960692177320337,10
