conv_id,dataset,topic,annotator,llm_slot,llm_name,n_turns,F1_decisive_open,F1_decisive_peak,F1_decisive_mean,F1_decisive_delta,F1_decisive_sd,F1_decisive_slope,F2_assumes_open,F2_assumes_peak,F2_assumes_mean,F2_assumes_delta,F2_assumes_sd,F2_assumes_slope,F3_introduces_open,F3_introduces_peak,F3_introduces_mean,F3_introduces_delta,F3_introduces_sd,F3_introduces_slope,F4_harmful_open,F4_harmful_peak,F4_harmful_mean,F4_harmful_delta,F4_harmful_sd,F4_harmful_slope,F5_incoherent_open,F5_incoherent_peak,F5_incoherent_mean,F5_incoherent_delta,F5_incoherent_sd,F5_incoherent_slope,F_burden_open,F_burden_peak,F_burden_mean,F_burden_delta,F_burden_sd,F_burden_slope
CareBench_topic16,CareBench,16,,4,Claude,10,1,1,1.0,0,0.0,0.0,0,1,0.8,1,0.42163702135578396,0.09696969696969697,1,1,0.7,-1,0.48304589153964794,-0.05454545454545454,1,1,0.9,-1,0.31622776601683794,-0.05454545454545454,0,0,0.0,0,0.0,0.0,0.6,0.8,0.6799999999999999,-0.19999999999999996,0.13984117975602023,-0.002424242424242418
CareBench_topic16,CareBench,16,,5,Gemini,10,1,1,1.0,0,0.0,0.0,1,1,0.9,0,0.31622776601683794,0.04242424242424243,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.8,0.8,0.7799999999999999,0.0,0.0632455532033676,0.008484848484848487
CareBench_topic17,CareBench,17,,1,Qwen,10,1,1,1.0,0,0.0,0.0,1,1,0.7,0,0.48304589153964794,0.030303030303030304,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.8,0.8,0.74,0.0,0.09660917830792962,0.006060606060606063
CareBench_topic17,CareBench,17,,2,Llama,10,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,1,1,0.8,0,0.42163702135578396,0.0,0,0,0.0,0,0.0,0.0,0.8,0.8,0.76,0.0,0.08432740427115681,0.0
CareBench_topic17,CareBench,17,,3,GPT,10,1,1,1.0,0,0.0,0.0,0,1,0.3,0,0.4830458915396479,0.06666666666666667,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.6,0.8,0.6599999999999999,0.0,0.09660917830792962,0.013333333333333338
CareBench_topic17,CareBench,17,,4,Claude,10,1,1,1.0,0,0.0,0.0,0,1,0.4,1,0.5163977794943222,0.07272727272727272,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.6,0.8,0.6799999999999999,0.20000000000000007,0.10327955589886448,0.01454545454545455
CareBench_topic17,CareBench,17,,5,Gemini,10,1,1,1.0,0,0.0,0.0,0,1,0.7,1,0.48304589153964794,0.12727272727272726,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.6,0.8,0.7399999999999999,0.20000000000000007,0.09660917830792962,0.025454545454545462
CareBench_topic18,CareBench,18,,1,Qwen,10,1,1,1.0,0,0.0,0.0,0,1,0.5,1,0.5270462766947299,0.06666666666666667,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.6,0.8,0.7,0.20000000000000007,0.10540925533894602,0.013333333333333338
CareBench_topic18,CareBench,18,,2,Llama,10,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,0,1,0.9,1,0.31622776601683794,0.05454545454545454,0,1,0.7,1,0.48304589153964794,0.030303030303030304,0,1,0.1,0,0.31622776601683794,-0.04242424242424243,0.4,1.0,0.74,0.4,0.16465452046971296,0.008484848484848484
CareBench_topic18,CareBench,18,,3,GPT,10,1,1,1.0,0,0.0,0.0,0,1,0.2,0,0.42163702135578396,0.048484848484848485,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.6,0.8,0.6399999999999999,0.0,0.08432740427115681,0.0096969696969697
CareBench_topic18,CareBench,18,,4,Claude,10,1,1,1.0,0,0.0,0.0,1,1,0.7,-1,0.48304589153964794,-0.09090909090909091,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.8,0.8,0.74,-0.20000000000000007,0.09660917830792962,-0.018181818181818188
CareBench_topic18,CareBench,18,,5,Gemini,10,1,1,1.0,0,0.0,0.0,1,1,0.9,0,0.31622776601683794,0.00606060606060606,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.8,0.8,0.78,0.0,0.0632455532033676,0.0012121212121212126
CareBench_topic19,CareBench,19,,1,Qwen,10,1,1,1.0,0,0.0,0.0,1,1,0.9,0,0.31622776601683794,-0.030303030303030304,1,1,0.3,-1,0.4830458915396479,-0.030303030303030304,1,1,0.5,-1,0.5270462766947299,-0.030303030303030304,0,0,0.0,0,0.0,0.0,0.8,0.8,0.5400000000000001,-0.4,0.16465452046971293,-0.01818181818181818
CareBench_topic19,CareBench,19,,2,Llama,10,0,0,0.0,0,0.0,0.0,1,1,0.8,0,0.42163702135578396,0.07272727272727272,0,0,0.0,0,0.0,0.0,0,1,0.1,0,0.31622776601683794,-0.04242424242424243,0,0,0.0,0,0.0,0.0,0.2,0.2,0.18,0.0,0.06324555320336757,0.006060606060606061
CareBench_topic19,CareBench,19,,3,GPT,10,1,1,1.0,0,0.0,0.0,1,1,0.7,-1,0.48304589153964794,-0.05454545454545454,0,1,0.3,0,0.4830458915396479,-0.018181818181818184,0,1,0.4,1,0.5163977794943223,0.024242424242424235,0,0,0.0,0,0.0,0.0,0.4,0.6,0.4800000000000001,0.0,0.10327955589886444,-0.009696969696969695
CareBench_topic19,CareBench,19,,4,Claude,10,1,1,0.8,-1,0.42163702135578396,-0.06060606060606061,0,1,0.6,1,0.5163977794943223,0.10909090909090909,0,1,0.4,0,0.5163977794943223,0.036363636363636376,1,1,0.6,-1,0.5163977794943222,-0.10909090909090909,0,0,0.0,0,0.0,0.0,0.4,0.6,0.48,-0.2,0.16865480854231354,-0.0048484848484848485
CareBench_topic19,CareBench,19,,5,Gemini,10,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,1,1,0.7,0,0.48304589153964794,0.01818181818181818,0,1,0.3,0,0.4830458915396479,0.006060606060606061,0,0,0.0,0,0.0,0.0,0.6,0.8,0.6,0.0,0.13333333333333336,0.0048484848484848546
CareBench_topic20,CareBench,20,,1,Qwen,10,1,1,1.0,0,0.0,0.0,1,1,0.9,0,0.31622776601683794,-0.006060606060606061,0,1,0.6,1,0.5163977794943223,0.048484848484848485,1,1,0.5,-1,0.5270462766947299,-0.06666666666666667,0,0,0.0,0,0.0,0.0,0.6,0.8,0.6,0.0,0.13333333333333336,-0.004848484848484844
CareBench_topic20,CareBench,20,,2,Llama,10,1,1,0.7,0,0.48304589153964794,0.05454545454545454,1,1,0.9,0,0.31622776601683794,-0.006060606060606061,1,1,0.2,-1,0.42163702135578396,-0.024242424242424235,0,1,0.3,0,0.4830458915396479,0.04242424242424243,0,0,0.0,0,0.0,0.0,0.6,0.8,0.42000000000000004,-0.19999999999999996,0.23944379994757295,0.013333333333333338
CareBench_topic20,CareBench,20,,3,GPT,10,1,1,1.0,0,0.0,0.0,1,1,0.6,0,0.5163977794943223,0.07272727272727272,0,1,0.1,0,0.31622776601683794,-0.01818181818181818,1,1,0.7,-1,0.48304589153964794,-0.12727272727272726,0,0,0.0,0,0.0,0.0,0.6,0.8,0.4800000000000001,-0.19999999999999996,0.13984117975602023,-0.014545454545454542
CareBench_topic20,CareBench,20,,4,Claude,10,1,1,0.5,-1,0.5270462766947299,-0.05454545454545454,0,1,0.4,1,0.5163977794943223,0.048484848484848485,0,1,0.1,0,0.31622776601683794,0.018181818181818184,0,1,0.3,1,0.4830458915396479,0.04242424242424243,0,0,0.0,0,0.0,0.0,0.2,0.6,0.26,0.2,0.18973665961010278,0.01090909090909091
CareBench_topic20,CareBench,20,,5,Gemini,10,1,1,1.0,0,0.0,0.0,1,1,0.9,-1,0.31622776601683794,-0.05454545454545454,0,1,0.5,0,0.5270462766947299,0.06666666666666667,0,1,0.2,0,0.42163702135578396,-1.345724878333523e-18,0,0,0.0,0,0.0,0.0,0.4,0.8,0.52,-0.2,0.16865480854231354,0.0024242424242424264
CareBench_topic21,CareBench,21,,1,Qwen,10,0,1,0.9,1,0.31622776601683794,0.05454545454545454,1,1,0.8,0,0.42163702135578396,0.048484848484848485,1,1,0.6,-1,0.5163977794943223,5.382899513334092e-18,1,1,0.3,-1,0.48304589153964794,-0.07878787878787878,0,0,0.0,0,0.0,0.0,0.6,0.8,0.52,-0.19999999999999996,0.16865480854231357,0.004848484848484848
CareBench_topic21,CareBench,21,,2,Llama,10,0,0,0.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.2,0.2,0.19999999999999998,0.0,2.925694557147251e-17,0.0
CareBench_topic21,CareBench,21,,3,GPT,10,0,1,0.9,1,0.31622776601683794,0.05454545454545454,1,1,0.8,0,0.42163702135578396,0.048484848484848485,0,1,0.3,0,0.4830458915396479,-0.006060606060606066,1,1,0.8,0,0.42163702135578396,0.0,0,0,0.0,0,0.0,0.0,0.4,0.8,0.5599999999999999,0.19999999999999996,0.1577621275493231,0.019393939393939387
CareBench_topic21,CareBench,21,,4,Claude,10,1,1,0.7,0,0.48304589153964794,0.030303030303030304,0,1,0.5,0,0.5270462766947299,0.07878787878787878,1,1,0.2,-1,0.42163702135578396,-0.06060606060606061,0,1,0.4,0,0.5163977794943223,-0.024242424242424242,0,0,0.0,0,0.0,0.0,0.4,0.6,0.36,-0.2,0.1577621275493231,0.004848484848484846
CareBench_topic21,CareBench,21,,5,Gemini,10,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,1,1,0.7,0,0.48304589153964794,0.06666666666666667,1,1,0.6,-1,0.5163977794943222,-0.14545454545454545,0,0,0.0,0,0.0,0.0,0.8,0.8,0.6599999999999999,-0.20000000000000007,0.09660917830792962,-0.015757575757575762
CareBench_topic22,CareBench,22,,1,Qwen,10,1,1,1.0,0,0.0,0.0,1,1,0.9,0,0.31622776601683794,-0.030303030303030304,1,1,0.8,-1,0.4216370213557839,-0.07272727272727272,1,1,0.5,-1,0.5270462766947299,-0.10303030303030303,0,0,0.0,0,0.0,0.0,0.8,0.8,0.6399999999999999,-0.4,0.1577621275493231,-0.041212121212121214
CareBench_topic22,CareBench,22,,2,Llama,10,1,1,0.2,-1,0.42163702135578396,-0.09696969696969697,0,1,0.9,1,0.31622776601683794,0.05454545454545454,0,0,0.0,0,0.0,0.0,1,1,0.2,-1,0.42163702135578396,-0.08484848484848485,0,0,0.0,0,0.0,0.0,0.4,0.4,0.26000000000000006,-0.2,0.09660917830792959,-0.025454545454545455
CareBench_topic22,CareBench,22,,3,GPT,10,1,1,1.0,0,0.0,0.0,1,1,0.7,0,0.48304589153964794,-0.04242424242424242,0,0,0.0,0,0.0,0.0,0,1,0.4,0,0.5163977794943223,0.0484848484848485,0,0,0.0,0,0.0,0.0,0.4,0.6,0.42000000000000004,0.0,0.11352924243950932,0.0012121212121212106
CareBench_topic22,CareBench,22,,4,Claude,10,1,1,0.6,0,0.5163977794943222,-0.08484848484848485,0,1,0.9,1,0.31622776601683794,0.05454545454545454,0,1,0.1,0,0.31622776601683794,0.030303030303030304,1,1,0.7,0,0.48304589153964794,0.07878787878787878,0,0,0.0,0,0.0,0.0,0.4,0.6,0.4600000000000001,0.19999999999999996,0.13498971154211056,0.015757575757575755
CareBench_topic22,CareBench,22,,5,Gemini,10,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,0,1,0.6,1,0.5163977794943223,0.12121212121212122,0,1,0.3,0,0.4830458915396479,0.07878787878787878,0,0,0.0,0,0.0,0.0,0.4,0.8,0.58,0.19999999999999996,0.14757295747452437,0.04
CareBench_topic23,CareBench,23,,1,Qwen,10,1,1,1.0,0,0.0,0.0,1,1,0.8,0,0.42163702135578396,0.03636363636363636,0,1,0.6,0,0.5163977794943223,0.0,1,1,0.3,-1,0.48304589153964794,-0.0909090909090909,0,0,0.0,0,0.0,0.0,0.6,0.6,0.5399999999999999,-0.19999999999999996,0.09660917830792956,-0.010909090909090906
CareBench_topic23,CareBench,23,,2,Llama,10,0,0,0.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,1,0.1,0,0.31622776601683794,0.04242424242424243,0,0,0.0,0,0.0,0.0,0.2,0.4,0.22000000000000003,0.0,0.06324555320336758,0.008484848484848486
CareBench_topic23,CareBench,23,,3,GPT,10,1,1,1.0,0,0.0,0.0,1,1,0.6,-1,0.5163977794943223,-0.03636363636363636,0,0,0.0,0,0.0,0.0,1,1,0.5,-1,0.5270462766947299,-0.06666666666666667,0,0,0.0,0,0.0,0.0,0.6,0.6,0.41999999999999993,-0.39999999999999997,0.14757295747452434,-0.020606060606060603
CareBench_topic23,CareBench,23,,4,Claude,10,1,1,0.6,0,0.5163977794943223,-0.012121212121212125,0,1,0.4,0,0.5163977794943223,0.024242424242424242,0,1,0.1,1,0.31622776601683794,0.05454545454545454,1,1,0.3,0,0.4830458915396479,0.030303030303030304,0,0,0.0,0,0.0,0.0,0.4,0.6,0.28,0.19999999999999996,0.16865480854231357,0.01939393939393939
CareBench_topic23,CareBench,23,,5,Gemini,10,1,1,1.0,0,0.0,0.0,1,1,0.9,0,0.31622776601683794,0.030303030303030304,1,1,0.4,-1,0.5163977794943222,0.036363636363636376,1,1,0.2,-1,0.42163702135578396,-0.07272727272727274,0,0,0.0,0,0.0,0.0,0.8,0.8,0.5,-0.4,0.16996731711975951,-0.0012121212121212152
CareBench_topic24,CareBench,24,,1,Qwen,10,1,1,1.0,0,0.0,0.0,0,1,0.1,1,0.31622776601683794,0.05454545454545454,0,1,0.6,1,0.5163977794943223,0.08484848484848485,1,1,0.4,-1,0.5163977794943223,-0.13333333333333333,0,0,0.0,0,0.0,0.0,0.4,0.6,0.41999999999999993,0.19999999999999996,0.11352924243950933,0.0012121212121212132
CareBench_topic24,CareBench,24,,2,Llama,10,1,1,0.3,-1,0.48304589153964794,-0.11515151515151516,1,1,1.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.4,0.4,0.26,-0.2,0.09660917830792962,-0.023030303030303033
CareBench_topic24,CareBench,24,,3,GPT,10,1,1,1.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,1,1,0.5,-1,0.5270462766947299,-0.07878787878787878,0,0,0.0,0,0.0,0.0,0.4,0.4,0.30000000000000004,-0.2,0.10540925533894599,-0.015757575757575762
CareBench_topic24,CareBench,24,,4,Claude,10,1,1,0.4,0,0.5163977794943223,0.0,0,1,0.2,0,0.42163702135578396,0.048484848484848485,0,1,0.3,1,0.4830458915396479,0.09090909090909091,0,1,0.3,0,0.4830458915396479,0.006060606060606055,0,0,0.0,0,0.0,0.0,0.2,0.4,0.24,0.2,0.1264911064067352,0.029090909090909094
CareBench_topic24,CareBench,24,,5,Gemini,10,1,1,1.0,0,0.0,0.0,0,1,0.1,0,0.31622776601683794,-0.01818181818181818,0,1,0.6,0,0.5163977794943223,0.012121212121212126,1,1,0.3,-1,0.48304589153964794,-0.10303030303030303,0,0,0.0,0,0.0,0.0,0.4,0.8,0.4,-0.2,0.16329931618554522,-0.02181818181818182
CareBench_topic25,CareBench,25,,1,Qwen,10,0,1,0.9,1,0.31622776601683794,0.05454545454545454,1,1,1.0,0,0.0,0.0,1,1,0.5,0,0.5270462766947299,0.06666666666666667,0,1,0.8,0,0.42163702135578396,0.0,0,0,0.0,0,0.0,0.0,0.4,0.8,0.6399999999999999,0.19999999999999996,0.1264911064067352,0.024242424242424242
CareBench_topic25,CareBench,25,,2,Llama,10,1,1,0.1,-1,0.31622776601683794,-0.05454545454545454,1,1,1.0,0,0.0,0.0,1,1,0.4,-1,0.5163977794943222,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.6,0.6,0.3,-0.39999999999999997,0.1414213562373095,-0.010909090909090905
CareBench_topic25,CareBench,25,,3,GPT,10,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,1,1,0.4,-1,0.5163977794943223,-0.012121212121212118,0,0,0.0,0,0.0,0.0,0.6,0.6,0.48,-0.19999999999999996,0.10327955589886444,-0.0024242424242424242
CareBench_topic25,CareBench,25,,4,Claude,10,1,1,1.0,0,0.0,0.0,1,1,0.9,0,0.31622776601683794,0.030303030303030304,0,1,0.3,0,0.4830458915396479,0.018181818181818177,1,1,0.6,-1,0.5163977794943223,-0.07272727272727272,0,0,0.0,0,0.0,0.0,0.6,0.8,0.5599999999999999,-0.19999999999999996,0.1577621275493231,-0.004848484848484849
CareBench_topic25,CareBench,25,,5,Gemini,10,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,1,1,0.7,0,0.48304589153964794,-0.04242424242424242,1,1,0.6,-1,0.5163977794943223,-0.06060606060606061,0,0,0.0,0,0.0,0.0,0.8,0.8,0.6599999999999999,-0.20000000000000007,0.1349897115421106,-0.020606060606060607
CareBench_topic26,CareBench,26,,1,Qwen,10,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,1,1,0.9,0,0.31622776601683794,0.04242424242424243,0,0,0.0,0,0.0,0.0,0.8,0.8,0.7799999999999999,0.0,0.0632455532033676,0.008484848484848487
CareBench_topic26,CareBench,26,,2,Llama,10,1,1,0.9,0,0.31622776601683794,0.030303030303030304,1,1,1.0,0,0.0,0.0,1,1,0.7,0,0.48304589153964794,0.07878787878787878,0,1,0.1,0,0.31622776601683794,-0.04242424242424243,0,0,0.0,0,0.0,0.0,0.6,0.6,0.5399999999999999,0.0,0.1349897115421106,0.013333333333333332
CareBench_topic26,CareBench,26,,3,GPT,10,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,0,1,0.4,0,0.5163977794943222,0.0484848484848485,0,0,0.0,0,0.0,0.0,0.6,0.8,0.6799999999999999,0.0,0.10327955589886448,0.0096969696969697
CareBench_topic26,CareBench,26,,4,Claude,10,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,1,1,0.7,-1,0.48304589153964794,0.018181818181818188,0,1,0.6,0,0.5163977794943223,0.03636363636363637,0,0,0.0,0,0.0,0.0,0.6,0.8,0.66,-0.19999999999999996,0.16465452046971293,0.010909090909090919
CareBench_topic26,CareBench,26,,5,Gemini,10,1,1,0.9,0,0.31622776601683794,0.030303030303030304,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.8,0.8,0.7799999999999999,0.0,0.0632455532033676,0.006060606060606063
CareBench_topic27,CareBench,27,,1,Qwen,10,0,1,0.9,1,0.31622776601683794,0.05454545454545454,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.6,0.8,0.7799999999999999,0.20000000000000007,0.0632455532033676,0.010909090909090913
CareBench_topic27,CareBench,27,,2,Llama,10,0,1,0.5,1,0.5270462766947299,0.04242424242424243,1,1,1.0,0,0.0,0.0,1,1,0.8,0,0.42163702135578396,0.01212121212121212,1,1,0.3,-1,0.48304589153964794,-0.06666666666666665,0,0,0.0,0,0.0,0.0,0.6,0.8,0.52,0.0,0.1932183566158592,-0.0024242424242424255
CareBench_topic27,CareBench,27,,3,GPT,10,1,1,1.0,0,0.0,0.0,1,1,0.8,-1,0.4216370213557839,-0.07272727272727272,0,1,0.9,1,0.31622776601683794,0.05454545454545454,0,1,0.7,0,0.48304589153964794,-0.006060606060606061,0,0,0.0,0,0.0,0.0,0.4,0.8,0.6799999999999999,0.0,0.1686548085423136,-0.00484848484848485
CareBench_topic27,CareBench,27,,4,Claude,10,1,1,1.0,0,0.0,0.0,1,1,0.9,0,0.31622776601683794,-0.01818181818181818,1,1,1.0,0,0.0,0.0,0,1,0.8,1,0.42163702135578396,0.01212121212121212,0,0,0.0,0,0.0,0.0,0.6,0.8,0.7399999999999999,0.20000000000000007,0.09660917830792962,-0.0012121212121212126
CareBench_topic27,CareBench,27,,5,Gemini,10,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,1,1,0.8,-1,0.4216370213557839,-0.07272727272727272,0,0,0.0,0,0.0,0.0,0.8,0.8,0.7599999999999999,-0.20000000000000007,0.08432740427115681,-0.01454545454545455
CareBench_topic28,CareBench,28,,1,Qwen,10,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.8,0.8,0.7999999999999999,0.0,1.1702778228589004e-16,0.0
CareBench_topic28,CareBench,28,,2,Llama,10,0,1,0.2,0,0.42163702135578396,-0.03636363636363636,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.4,0.6,0.43999999999999995,0.0,0.08432740427115677,-0.007272727272727271
CareBench_topic28,CareBench,28,,3,GPT,10,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,1,1,0.8,-1,0.4216370213557839,-0.08484848484848485,0,0,0.0,0,0.0,0.0,0.8,0.8,0.7599999999999999,-0.20000000000000007,0.08432740427115681,-0.016969696969696975
CareBench_topic28,CareBench,28,,4,Claude,10,1,1,1.0,0,0.0,0.0,1,1,0.6,-1,0.5163977794943222,-0.12121212121212122,1,1,1.0,0,0.0,0.0,1,1,0.9,0,0.31622776601683794,0.030303030303030304,0,0,0.0,0,0.0,0.0,0.8,0.8,0.7,-0.20000000000000007,0.10540925533894602,-0.018181818181818188
CareBench_topic28,CareBench,28,,5,Gemini,10,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,1,1,0.9,-1,0.31622776601683794,-0.05454545454545454,0,0,0.0,0,0.0,0.0,0.8,0.8,0.7799999999999999,-0.20000000000000007,0.06324555320336761,-0.010909090909090913
CareBench_topic29,CareBench,29,,1,Qwen,10,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,1,1,0.9,-1,0.31622776601683794,-0.05454545454545454,0,0,0.0,0,0.0,0.0,0.8,0.8,0.7799999999999999,-0.20000000000000007,0.06324555320336761,-0.010909090909090913
CareBench_topic29,CareBench,29,,2,Llama,10,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,0,1,0.1,0,0.31622776601683794,0.006060606060606063,0,0,0.0,0,0.0,0.0,0.6,0.8,0.6199999999999999,0.0,0.06324555320336761,0.0012121212121212126
CareBench_topic29,CareBench,29,,3,GPT,10,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,1,1,0.9,0,0.31622776601683794,-0.01818181818181818,0,0,0.0,0,0.0,0.0,0.8,0.8,0.7799999999999999,0.0,0.06324555320336761,-0.0036363636363636377
CareBench_topic29,CareBench,29,,4,Claude,10,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,1,1,0.8,0,0.4216370213557839,-0.060606060606060615,0,0,0.0,0,0.0,0.0,0.8,0.8,0.7599999999999999,0.0,0.08432740427115681,-0.012121212121212126
CareBench_topic29,CareBench,29,,5,Gemini,10,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,1,1,0.9,0,0.31622776601683794,-0.01818181818181818,0,0,0.0,0,0.0,0.0,0.8,0.8,0.7799999999999999,0.0,0.06324555320336761,-0.0036363636363636377
CareBench_topic30,CareBench,30,,1,Qwen,10,0,1,0.9,1,0.31622776601683794,0.05454545454545454,1,1,1.0,0,0.0,0.0,0,1,0.9,1,0.31622776601683794,0.05454545454545454,0,1,0.8,1,0.42163702135578396,0.06060606060606061,0,0,0.0,0,0.0,0.0,0.2,0.8,0.72,0.6000000000000001,0.19321835661585923,0.03393939393939394
CareBench_topic30,CareBench,30,,2,Llama,10,1,1,0.6,0,0.5163977794943223,0.08484848484848485,1,1,1.0,0,0.0,0.0,1,1,0.5,-1,0.5270462766947299,-0.04242424242424243,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.6,0.6,0.42000000000000004,-0.19999999999999996,0.14757295747452437,0.008484848484848487
CareBench_topic30,CareBench,30,,3,GPT,10,0,1,0.9,1,0.31622776601683794,0.05454545454545454,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,0,1,0.9,1,0.31622776601683794,0.05454545454545454,0,0,0.0,0,0.0,0.0,0.4,0.8,0.7599999999999999,0.4,0.1264911064067352,0.02181818181818182
CareBench_topic30,CareBench,30,,4,Claude,10,0,1,0.9,1,0.31622776601683794,0.05454545454545454,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,0,1,0.8,1,0.42163702135578396,0.07272727272727272,0,0,0.0,0,0.0,0.0,0.4,0.8,0.74,0.4,0.13498971154211065,0.025454545454545455
CareBench_topic30,CareBench,30,,5,Gemini,10,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,0,1,0.9,1,0.31622776601683794,0.05454545454545454,0,0,0.0,0,0.0,0.0,0.6,0.8,0.7799999999999999,0.20000000000000007,0.0632455532033676,0.010909090909090913
CareBench_topic31,CareBench,31,,1,Qwen,10,0,1,0.1,1,0.31622776601683794,0.05454545454545454,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.6,0.8,0.6199999999999999,0.20000000000000007,0.06324555320336761,0.010909090909090913
CareBench_topic31,CareBench,31,,2,Llama,10,0,0,0.0,0,0.0,0.0,1,1,0.9,0,0.31622776601683794,-0.030303030303030304,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.6,0.6,0.58,0.0,0.06324555320336757,-0.006060606060606059
CareBench_topic31,CareBench,31,,3,GPT,10,0,0,0.0,0,0.0,0.0,1,1,0.8,0,0.42163702135578396,-0.012121212121212121,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.6,0.6,0.5599999999999999,0.0,0.08432740427115676,-0.002424242424242424
CareBench_topic31,CareBench,31,,4,Claude,10,0,0,0.0,0,0.0,0.0,1,1,0.8,0,0.42163702135578396,-0.012121212121212121,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.6,0.6,0.5599999999999999,0.0,0.08432740427115676,-0.002424242424242424
CareBench_topic31,CareBench,31,,5,Gemini,10,0,1,0.2,0,0.42163702135578396,0.0,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,1,1,1.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.6,0.8,0.6399999999999999,0.0,0.08432740427115681,0.0
